"","count","treat"
"Ofav_080",10.3627427994896,"CC"
"Ofav_081",11.7689088344751,"CC"
"Ofav_082",25.5965561238276,"CC"
"Ofav_083",8.60746891641968,"CC"
"Ofav_084",7.62344668302628,"CC"
"Ofav_085",6.69283809934239,"CC"
"Ofav_086",16.7710898604546,"CC"
"Ofav_087",8.54253227481882,"CC"
"Ofav_088",14.215694287036,"CC"
"Ofav_089",17.6925613216026,"CC"
"Ofav_090",16.4816512982064,"CC"
"Ofav_091",9.22830425102589,"CC"
"Ofav_092",5.28409413846385,"CC"
"Ofav_093",33.1784541044912,"CC"
"Ofav_094",28.7744106731198,"CH"
"Ofav_095",20.6857774321708,"CH"
"Ofav_096",20.8611412191165,"CH"
"Ofav_097",36.9483482724339,"CH"
"Ofav_098",36.3786306517944,"CH"
"Ofav_099",41.7496337364123,"CH"
"Ofav_100",20.0910838667866,"CH"
"Ofav_101",27.1739425565058,"CH"
"Ofav_102",13.6405914341896,"CH"
"Ofav_103",8.24242078648107,"CH"
"Ofav_104",15.8583161848116,"CH"
"Ofav_105",22.645718112881,"CH"
"Ofav_106",19.6660203540186,"CH"
"Ofav_107",10.2245839246425,"CH"
"Ofav_108",25.0888897939313,"CH"
"Ofav_110",24.1160794753249,"CH"
"Ofav_111",10.6976678538069,"CH"
"Ofav_112",10.147981509405,"CH"
"Ofav_113",9.89049663956249,"CH"
"Ofav_114",10.6529403557095,"CH"
"Ofav_115",15.2440119331044,"LC"
"Ofav_116",8.7118002596178,"LC"
"Ofav_117",5.1311537619955,"LC"
"Ofav_118",2.0728728452035,"LC"
"Ofav_119",8.41285373581714,"LC"
"Ofav_120",17.7165807892515,"LC"
"Ofav_121",12.0967701546496,"LC"
"Ofav_122",6.15574989438758,"LC"
"Ofav_123",13.5201665716241,"LC"
"Ofav_124",23.0786759994358,"LC"
"Ofav_126",17.5419682855822,"LC"
"Ofav_127",15.5513194346181,"LC"
"Ofav_128",9.00867417308509,"LC"
"Ofav_129",11.9256425249513,"LC"
"Ofav_130",19.4390083303716,"LC"
"Ofav_132",35.3301520139804,"LH"
"Ofav_133",23.170920831046,"LH"
"Ofav_153",12.714384354175,"LH"
"Ofav_154",27.7171136297193,"LH"
"Ofav_134",9.94948472667531,"LH"
"Ofav_155",16.1805209727259,"LH"
"Ofav_156",16.8140241546468,"LH"
"Ofav_157",17.1803748208163,"LH"
"Ofav_158",12.688628665858,"LH"
"Ofav_159",10.8541023368249,"LH"
"Ofav_136",16.5615766515733,"LH"
"Ofav_137",18.9275296303116,"LH"
"Ofav_138",13.1976695302856,"LH"
"Ofav_160",13.4826945050735,"LH"
"Ofav_161",25.3402547472574,"LH"
"Ofav_162",27.8848991528867,"LH"
"Ofav_163",29.3023133611519,"LH"
