"","count","treat"
"Ofav_080",181.316951323975,"CC"
"Ofav_081",196.169235216796,"CC"
"Ofav_082",226.369005114448,"CC"
"Ofav_083",193.605168736541,"CC"
"Ofav_084",247.785363425055,"CC"
"Ofav_085",307.487831495973,"CC"
"Ofav_086",555.196245242772,"CC"
"Ofav_087",191.510141526947,"CC"
"Ofav_088",219.951108592576,"CC"
"Ofav_089",199.731445903277,"CC"
"Ofav_090",256.206420771302,"CC"
"Ofav_091",210.852132449724,"CC"
"Ofav_092",215.784236230873,"CC"
"Ofav_093",332.390549498738,"CC"
"Ofav_094",276.175504062918,"CH"
"Ofav_095",251.812929030526,"CH"
"Ofav_096",196.781401352283,"CH"
"Ofav_097",246.526350838929,"CH"
"Ofav_098",298.292634409894,"CH"
"Ofav_099",262.040230924486,"CH"
"Ofav_100",359.326167665354,"CH"
"Ofav_101",265.572304155276,"CH"
"Ofav_102",291.783110124537,"CH"
"Ofav_103",246.321859970774,"CH"
"Ofav_104",247.568564712187,"CH"
"Ofav_105",235.70279926784,"CH"
"Ofav_106",265.949381903158,"CH"
"Ofav_107",222.544666279337,"CH"
"Ofav_108",360.821808134146,"CH"
"Ofav_110",270.268292468135,"CH"
"Ofav_111",240.873599411163,"CH"
"Ofav_112",206.966804301266,"CH"
"Ofav_113",268.650848485284,"CH"
"Ofav_114",205.250963840141,"CH"
"Ofav_115",236.40419092967,"LC"
"Ofav_116",151.049671426326,"LC"
"Ofav_117",174.168266074831,"LC"
"Ofav_118",269.461256529799,"LC"
"Ofav_119",210.190623999154,"LC"
"Ofav_120",275.059156797011,"LC"
"Ofav_121",168.653167242419,"LC"
"Ofav_122",187.947710785417,"LC"
"Ofav_123",177.421086943834,"LC"
"Ofav_124",207.600959167239,"LC"
"Ofav_126",272.169023846634,"LC"
"Ofav_127",241.32111095389,"LC"
"Ofav_128",179.182157634787,"LC"
"Ofav_129",221.741987074057,"LC"
"Ofav_130",198.22324696908,"LC"
"Ofav_132",206.900900823587,"LH"
"Ofav_133",251.941121944329,"LH"
"Ofav_153",214.251726198063,"LH"
"Ofav_154",226.484519228578,"LH"
"Ofav_134",223.507839549537,"LH"
"Ofav_155",240.65955805596,"LH"
"Ofav_156",203.260014493468,"LH"
"Ofav_157",266.508082668807,"LH"
"Ofav_158",254.245087680135,"LH"
"Ofav_159",243.821404915386,"LH"
"Ofav_136",286.039140472414,"LH"
"Ofav_137",294.370604104443,"LH"
"Ofav_138",182.235395152212,"LH"
"Ofav_160",274.002097573548,"LH"
"Ofav_161",361.223699373216,"LH"
"Ofav_162",265.220691811238,"LH"
"Ofav_163",302.39091411874,"LH"
