"","count","treat"
"Ofav_080",94.7439867506779,"CC"
"Ofav_081",92.7001631911602,"CC"
"Ofav_082",90.1305575850984,"CC"
"Ofav_083",66.8338365888883,"CC"
"Ofav_084",51.3817620216163,"CC"
"Ofav_085",87.1997333907934,"CC"
"Ofav_086",22.6878498097109,"CC"
"Ofav_087",17.59038108399,"CC"
"Ofav_088",112.184939194436,"CC"
"Ofav_089",47.0210482819834,"CC"
"Ofav_090",48.4449538946192,"CC"
"Ofav_091",66.8351123077968,"CC"
"Ofav_092",31.1182024861686,"CC"
"Ofav_093",38.2844625583179,"CC"
"Ofav_094",11.9864793359549,"CH"
"Ofav_095",17.6579108173451,"CH"
"Ofav_096",65.6556519011726,"CH"
"Ofav_097",36.9483482724339,"CH"
"Ofav_098",32.790767586615,"CH"
"Ofav_099",9.27651781625793,"CH"
"Ofav_100",112.890954814723,"CH"
"Ofav_101",33.8424281956322,"CH"
"Ofav_102",26.7811828683793,"CH"
"Ofav_103",46.9545247188864,"CH"
"Ofav_104",58.5945003512439,"CH"
"Ofav_105",31.8094635389007,"CH"
"Ofav_106",47.4567498673457,"CH"
"Ofav_107",11.8453479120829,"CH"
"Ofav_108",49.6777795878625,"CH"
"Ofav_110",37.7407407110893,"CH"
"Ofav_111",21.6237405543143,"CH"
"Ofav_112",20.7607611697504,"CH"
"Ofav_113",14.0640507015903,"CH"
"Ofav_114",59.7254854083052,"CH"
"Ofav_115",24.090419092967,"LC"
"Ofav_116",20.5732895235102,"LC"
"Ofav_117",12.8497433653213,"LC"
"Ofav_118",27.2388383684596,"LC"
"Ofav_119",21.0734197131246,"LC"
"Ofav_120",24.9656674373574,"LC"
"Ofav_121",10.1639751288746,"LC"
"Ofav_122",20.6991067656699,"LC"
"Ofav_123",61.7713721017607,"LC"
"Ofav_124",19.1858008271193,"LC"
"Ofav_126",34.5839365711644,"LC"
"Ofav_127",43.1454050647514,"LC"
"Ofav_128",10.7104090077021,"LC"
"Ofav_129",33.7382327998584,"LC"
"Ofav_130",42.9233786600325,"LC"
"Ofav_132",15.9800675617691,"LH"
"Ofav_133",9.43096881223025,"LH"
"Ofav_153",28.4185928095429,"LH"
"Ofav_154",41.7380509541201,"LH"
"Ofav_134",11.8393816720104,"LH"
"Ofav_155",20.3069738602854,"LH"
"Ofav_156",26.9131819646663,"LH"
"Ofav_157",25.9595194633512,"LH"
"Ofav_158",48.1464575119904,"LH"
"Ofav_159",21.2082046736499,"LH"
"Ofav_136",29.0539140472414,"LH"
"Ofav_137",29.5960994162815,"LH"
"Ofav_138",14.7848782215713,"LH"
"Ofav_160",18.6757723071029,"LH"
"Ofav_161",28.5802879751605,"LH"
"Ofav_162",23.3207492940722,"LH"
"Ofav_163",17.5680375473493,"LH"
