"","count","treat"
"Ofav_080",91.4564058175147,"CC"
"Ofav_081",145.971368590497,"CC"
"Ofav_082",177.072198442644,"CC"
"Ofav_083",197.290381880368,"CC"
"Ofav_084",182.656708037386,"CC"
"Ofav_085",142.935276284875,"CC"
"Ofav_086",197.23226831277,"CC"
"Ofav_087",140.238998274977,"CC"
"Ofav_088",217.991723694428,"CC"
"Ofav_089",177.48224889885,"CC"
"Ofav_090",172.610090903761,"CC"
"Ofav_091",129.678902915183,"CC"
"Ofav_092",157.418287741614,"CC"
"Ofav_093",225.164371968377,"CC"
"Ofav_094",109.179766024804,"CH"
"Ofav_095",248.7850624157,"CH"
"Ofav_096",187.822499215871,"CH"
"Ofav_097",157.227897571466,"CH"
"Ofav_098",217.565715443356,"CH"
"Ofav_099",147.945499313133,"CH"
"Ofav_100",186.099741895873,"CH"
"Ofav_101",132.202591372747,"CH"
"Ofav_102",172.787754359375,"CH"
"Ofav_103",179.543480687375,"CH"
"Ofav_104",152.079903215315,"CH"
"Ofav_105",196.756881207256,"CH"
"Ofav_106",166.286076062261,"CH"
"Ofav_107",214.440846342135,"CH"
"Ofav_108",253.008983653063,"CH"
"Ofav_110",251.193766738065,"CH"
"Ofav_111",206.63857161624,"CH"
"Ofav_112",206.002006150326,"CH"
"Ofav_113",203.960760523854,"CH"
"Ofav_114",226.402922914536,"CH"
"Ofav_115",109.605688304973,"LC"
"Ofav_116",120.939737141061,"LC"
"Ofav_117",141.750189740863,"LC"
"Ofav_118",195.536232805234,"LC"
"Ofav_119",176.956638308722,"LC"
"Ofav_120",113.766978876655,"LC"
"Ofav_121",161.888384652206,"LC"
"Ofav_122",114.422962158378,"LC"
"Ofav_123",135.297018623873,"LC"
"Ofav_124",142.979231306784,"LC"
"Ofav_126",158.890058183646,"LC"
"Ofav_127",203.692812367345,"LC"
"Ofav_128",128.130112596276,"LC"
"Ofav_129",143.839878949389,"LC"
"Ofav_130",168.6783939737,"LC"
"Ofav_132",226.250985275799,"LH"
"Ofav_133",205.225285080355,"LH"
"Ofav_153",158.414540578977,"LH"
"Ofav_154",181.947424198129,"LH"
"Ofav_134",198.939179260182,"LH"
"Ofav_155",192.79270456027,"LH"
"Ofav_156",158.979091787998,"LH"
"Ofav_157",156.768774637121,"LH"
"Ofav_158",211.030858773911,"LH"
"Ofav_159",135.103330378724,"LH"
"Ofav_136",239.639030145647,"LH"
"Ofav_137",209.991915797227,"LH"
"Ofav_138",199.694690756355,"LH"
"Ofav_160",253.22978636543,"LH"
"Ofav_161",202.462071205962,"LH"
"Ofav_162",195.617406464317,"LH"
"Ofav_163",269.321591370751,"LH"
