"","count","treat"
"Ofav_080",8.17102217738076,"CC"
"Ofav_081",6.64667754607735,"CC"
"Ofav_082",17.5298059411687,"CC"
"Ofav_083",13.0297246890122,"CC"
"Ofav_084",2.53527048086465,"CC"
"Ofav_085",6.69283809934239,"CC"
"Ofav_086",34.5213697082233,"CC"
"Ofav_087",16.5850645496376,"CC"
"Ofav_088",6.37815469444399,"CC"
"Ofav_089",11.6245985022134,"CC"
"Ofav_090",2.95871558433945,"CC"
"Ofav_091",6.60981297571812,"CC"
"Ofav_092",1.45681882769277,"CC"
"Ofav_093",15.8180253614802,"CC"
"Ofav_094",11.9864793359549,"CH"
"Ofav_095",17.6579108173451,"CH"
"Ofav_096",5.38667389258795,"CH"
"Ofav_097",16.9017567225953,"CH"
"Ofav_098",22.0271783910766,"CH"
"Ofav_099",9.27651781625793,"CH"
"Ofav_100",2.56221935439859,"CH"
"Ofav_101",8.00204634401724,"CH"
"Ofav_102",13.6405914341896,"CH"
"Ofav_103",4.37121039324054,"CH"
"Ofav_104",14.5228104296106,"CH"
"Ofav_105",14.2456181390296,"CH"
"Ofav_106",12.9579132301121,"CH"
"Ofav_107",0.5,"CH"
"Ofav_108",9.01153877482236,"CH"
"Ofav_110",6.85817524335671,"CH"
"Ofav_111",12.1544775472079,"CH"
"Ofav_112",8.21838520752398,"CH"
"Ofav_113",13.0206621860833,"CH"
"Ofav_114",8.1147052667821,"CH"
"Ofav_115",7.8720059665522,"LC"
"Ofav_116",5.97453350641187,"LC"
"Ofav_117",21.3401919289798,"LC"
"Ofav_118",55.5505495821226,"LC"
"Ofav_119",4.45642686790857,"LC"
"Ofav_120",10.4674941411456,"LC"
"Ofav_121",14.0295651804245,"LC"
"Ofav_122",16.6592854125359,"LC"
"Ofav_123",39.5604997148724,"LC"
"Ofav_124",30.0858513096055,"LC"
"Ofav_126",34.5839365711644,"LC"
"Ofav_127",10.5342129564121,"LC"
"Ofav_128",17.5173483461702,"LC"
"Ofav_129",30.6221484748716,"LC"
"Ofav_130",12.6209653314378,"LC"
"Ofav_132",9.53003941103195,"LH"
"Ofav_133",15.6139472206973,"LH"
"Ofav_153",12.714384354175,"LH"
"Ofav_154",8.74761019082402,"LH"
"Ofav_134",8.05958778134025,"LH"
"Ofav_155",7.92761519760701,"LH"
"Ofav_156",21.4751739131174,"LH"
"Ofav_157",15.4245458923093,"LH"
"Ofav_158",3.82417145432491,"LH"
"Ofav_159",10.8541023368249,"LH"
"Ofav_136",2.28461962795259,"LH"
"Ofav_137",9.22882982488444,"LH"
"Ofav_138",9.22964780207132,"LH"
"Ofav_160",5.69307780202939,"LH"
"Ofav_161",4.82004430387085,"LH"
"Ofav_162",13.0514121117397,"LH"
"Ofav_163",4.76700938683732,"LH"
