"","count","treat"
"Ofav_080",192.275554434519,"CC"
"Ofav_081",64.0156679761326,"CC"
"Ofav_082",78.4785850990356,"CC"
"Ofav_083",21.1371936054319,"CC"
"Ofav_084",59.5228439450749,"CC"
"Ofav_085",63.3130721504728,"CC"
"Ofav_086",49.3132695813639,"CC"
"Ofav_087",69.8668408703123,"CC"
"Ofav_088",24.012618777776,"CC"
"Ofav_089",27.8058326872511,"CC"
"Ofav_090",16.4816512982064,"CC"
"Ofav_091",20.5750997773596,"CC"
"Ofav_092",24.4204706923192,"CC"
"Ofav_093",32.1572524137258,"CC"
"Ofav_094",3.15072600060499,"CH"
"Ofav_095",4.53715548643415,"CH"
"Ofav_096",4.57222824382329,"CH"
"Ofav_097",58.8173572358943,"CH"
"Ofav_098",10.3666234292435,"CH"
"Ofav_099",32.9731159201543,"CH"
"Ofav_100",2.56221935439859,"CH"
"Ofav_101",7.16848563912644,"CH"
"Ofav_102",61.0927271687633,"CH"
"Ofav_103",10.1780259831013,"CH"
"Ofav_104",95.9886614968722,"CH"
"Ofav_105",8.90009997385141,"CH"
"Ofav_106",18.7077193363177,"CH"
"Ofav_107",16.7076398744042,"CH"
"Ofav_108",8.06581224428654,"CH"
"Ofav_110",22.299457977223,"CH"
"Ofav_111",33.2782181015222,"CH"
"Ofav_112",4.35919260376199,"CH"
"Ofav_113",13.0206621860833,"CH"
"Ofav_114",5.57647017785473,"CH"
"Ofav_115",326.342663721607,"LC"
"Ofav_116",89.9173806047271,"LC"
"Ofav_117",205.814483448467,"LC"
"Ofav_118",52.4048038917156,"LC"
"Ofav_119",182.495635923794,"LC"
"Ofav_120",61.2111006778868,"LC"
"Ofav_121",113.568509007833,"LC"
"Ofav_122",176.636210996642,"LC"
"Ofav_123",47.2194212275925,"LC"
"Ofav_124",171.786507581927,"LC"
"Ofav_126",57.6407171928345,"LC"
"Ofav_127",60.7052777384725,"LC"
"Ofav_128",75.3763327231488,"LC"
"Ofav_129",115.795120024509,"LC"
"Ofav_130",33.0750943282392,"LC"
"Ofav_132",94.6704110007618,"LH"
"Ofav_133",8.74397121128946,"LH"
"Ofav_153",118.281563415259,"LH"
"Ofav_154",16.995220381648,"LH"
"Ofav_134",6.16969083600519,"LH"
"Ofav_155",15.355230395214,"LH"
"Ofav_156",13.7065909823332,"LH"
"Ofav_157",18.0582892850698,"LH"
"Ofav_158",6.04028575720818,"LH"
"Ofav_159",22.502467465753,"LH"
"Ofav_136",5.85385888385777,"LH"
"Ofav_137",18.9275296303116,"LH"
"Ofav_138",6.05523041949993,"LH"
"Ofav_160",4.82756483502449,"LH"
"Ofav_161",3.74003322790314,"LH"
"Ofav_162",14.1924495764433,"LH"
"Ofav_163",3.70025704012799,"LH"
