"","count","treat"
"Ofav_080",136.386678570745,"CC"
"Ofav_081",144.946922332818,"CC"
"Ofav_082",135.842141953499,"CC"
"Ofav_083",144.223312609258,"CC"
"Ofav_084",121.598593611447,"CC"
"Ofav_085",179.20761372388,"CC"
"Ofav_086",146.939808744092,"CC"
"Ofav_087",231.722802901041,"CC"
"Ofav_088",149.413252259248,"CC"
"Ofav_089",177.48224889885,"CC"
"Ofav_090",123.435779216972,"CC"
"Ofav_091",146.262680992132,"CC"
"Ofav_092",187.07967140009,"CC"
"Ofav_093",123.044202891842,"CC"
"Ofav_094",184.283669375279,"CH"
"Ofav_095",224.562129497095,"CH"
"Ofav_096",178.86359707946,"CH"
"Ofav_097",157.227897571466,"CH"
"Ofav_098",176.305290193793,"CH"
"Ofav_099",190.072784831171,"CH"
"Ofav_100",158.259780611492,"CH"
"Ofav_101",203.888811993356,"CH"
"Ofav_102",284.482781549987,"CH"
"Ofav_103",140.831376754969,"CH"
"Ofav_104",208.171144933757,"CH"
"Ofav_105",194.465944850751,"CH"
"Ofav_106",212.284524911906,"CH"
"Ofav_107",203.095498430052,"CH"
"Ofav_108",218.962828553774,"CH"
"Ofav_110",183.070460559243,"CH"
"Ofav_111",252.528076958371,"CH"
"Ofav_112",254.241913697351,"CH"
"Ofav_113",186.223155760236,"CH"
"Ofav_114",151.10194860969,"CH"
"Ofav_115",105.182484725041,"LC"
"Ofav_116",189.371405971209,"LC"
"Ofav_117",222.795380575784,"LC"
"Ofav_118",167.224521591571,"LC"
"Ofav_119",183.286921297376,"LC"
"Ofav_120",210.723512795071,"LC"
"Ofav_121",222.771427964117,"LC"
"Ofav_122",229.153888587384,"LC"
"Ofav_123",172.05984188493,"LC"
"Ofav_124",218.501009649725,"LC"
"Ofav_126",141.848089898064,"LC"
"Ofav_127",90.8079166077088,"LC"
"Ofav_128",181.734759886712,"LC"
"Ofav_129",145.91726849938,"LC"
"Ofav_130",151.254506309758,"LC"
"Ofav_132",184.970805111081,"LH"
"Ofav_133",238.201169925513,"LH"
"Ofav_153",211.634358122168,"LH"
"Ofav_154",194.318839484365,"LH"
"Ofav_134",257.525984565569,"LH"
"Ofav_155",229.105489970793,"LH"
"Ofav_156",193.160856683448,"LH"
"Ofav_157",267.385997133061,"LH"
"Ofav_158",197.734172956611,"LH"
"Ofav_159",230.878776994355,"LH"
"Ofav_136",189.669680562974,"LH"
"Ofav_137",225.50983548591,"LH"
"Ofav_138",215.566777669212,"LH"
"Ofav_160",182.257723071028,"LH"
"Ofav_161",189.50193829435,"LH"
"Ofav_162",191.053256605503,"LH"
"Ofav_163",179.714394247167,"LH"
