"","count","treat"
"Ofav_080",0.5,"CC"
"Ofav_081",0.5,"CC"
"Ofav_082",5.87783345510591,"CC"
"Ofav_083",4.18521314382713,"CC"
"Ofav_084",6.60581144259396,"CC"
"Ofav_085",4.92345578524456,"CC"
"Ofav_086",3.45837997462812,"CC"
"Ofav_087",3.51594960305706,"CC"
"Ofav_088",0.5,"CC"
"Ofav_089",1.51132713656486,"CC"
"Ofav_090",1.72935779216972,"CC"
"Ofav_091",0.5,"CC"
"Ofav_092",2.41363765538554,"CC"
"Ofav_093",0.5,"CC"
"Ofav_094",92.3918346876395,"CH"
"Ofav_095",2.51857774321708,"CH"
"Ofav_096",4.57222824382329,"CH"
"Ofav_097",7.78966965448679,"CH"
"Ofav_098",32.790767586615,"CH"
"Ofav_099",34.7284194834059,"CH"
"Ofav_100",49.9932645055661,"CH"
"Ofav_101",45.5122780641035,"CH"
"Ofav_102",3.42013142981992,"CH"
"Ofav_103",45.0189195222662,"CH"
"Ofav_104",20.5325863280152,"CH"
"Ofav_105",8.90009997385141,"CH"
"Ofav_106",2.41660203540186,"CH"
"Ofav_107",2.12076398744042,"CH"
"Ofav_108",26.0346163244671,"CH"
"Ofav_110",5.04155374525479,"CH"
"Ofav_111",7.78404846700493,"CH"
"Ofav_112",8.21838520752398,"CH"
"Ofav_113",6.76033109304166,"CH"
"Ofav_114",5.57647017785473,"CH"
"Ofav_115",6.39760477324176,"LC"
"Ofav_116",4.14968900427458,"LC"
"Ofav_117",5.1311537619955,"LC"
"Ofav_118",3.64574569040701,"LC"
"Ofav_119",6.038997615072,"LC"
"Ofav_120",2.31227166202647,"LC"
"Ofav_121",3.39919253866239,"LC"
"Ofav_122",3.73185708250719,"LC"
"Ofav_123",2.79767645381603,"LC"
"Ofav_124",2.05715006892661,"LC"
"Ofav_126",1.50246872268131,"LC"
"Ofav_127",0.5,"LC"
"Ofav_128",2.20173483461702,"LC"
"Ofav_129",0.5,"LC"
"Ofav_130",3.53024133285946,"LC"
"Ofav_132",4.37001689044227,"LH"
"Ofav_133",36.9108728498618,"LH"
"Ofav_153",33.6533289613322,"LH"
"Ofav_154",19.4695034388953,"LH"
"Ofav_134",76.0958778134025,"LH"
"Ofav_155",51.6680158057372,"LH"
"Ofav_156",2.83057487923526,"LH"
"Ofav_157",3.13374339276047,"LH"
"Ofav_158",4.93222860576655,"LH"
"Ofav_159",1.79426279210312,"LH"
"Ofav_136",14.7769570236207,"LH"
"Ofav_137",4.37947992217086,"LH"
"Ofav_138",2.88081303692854,"LH"
"Ofav_160",3.96205186801959,"LH"
"Ofav_161",11.3001107596771,"LH"
"Ofav_162",3.92311239411083,"LH"
"Ofav_163",3.70025704012799,"LH"
