"","count","treat"
"Ssid_001",54.5239780636403,"CC"
"Ssid_002",42.192099005915,"CC"
"Ssid_003",69.8604356427656,"CC"
"Ssid_004",119.268134002355,"CC"
"Ssid_005",48.5382062883934,"CC"
"Ssid_006",84.2238550295655,"CC"
"Ssid_007",69.5238071494829,"CC"
"Ssid_008",60.0858884173363,"CC"
"Ssid_009",54.3152042510774,"CC"
"Ssid_010",65.506483584197,"CC"
"Ssid_011",78.1866346209094,"CC"
"Ssid_012",54.798745288735,"CC"
"Ssid_013",55.028225080165,"CC"
"Ssid_014",77.5158924616149,"CC"
"Ssid_015",42.0019150347513,"CC"
"Ssid_016",49.7183948359056,"CC"
"Ssid_017",177.029306770539,"CC"
"Ssid_018",67.2943343047724,"CC"
"Ssid_019",56.6070051282016,"CC"
"Ssid_020",42.6829893598677,"CH"
"Ssid_021",76.7035031297798,"CH"
"Ssid_022",64.1887174920659,"CH"
"Ssid_023",45.1051913006794,"CH"
"Ssid_024",53.3464311856169,"CH"
"Ssid_025",52.7232740478295,"CH"
"Ssid_026",86.6253567325242,"CH"
"Ssid_027",72.1701529037678,"CH"
"Ssid_028",57.0698816591725,"CH"
"Ssid_029",85.0827155932171,"CH"
"Ssid_030",82.0690330369081,"CH"
"Ssid_031",66.6401458182782,"CH"
"Ssid_032",51.1647482498338,"CH"
"Ssid_033",39.8957094853359,"CH"
"Ssid_035",75.0715407350707,"CH"
"Ssid_036",181.14933512131,"CH"
"Ssid_037",67.7990099946289,"CH"
"Ssid_038",85.8020950948584,"CH"
"Ssid_039",69.3951537130037,"CH"
"Ssid_040",72.2045185592711,"LC"
"Ssid_041",105.943074371446,"LC"
"Ssid_042",72.8961664137839,"LC"
"Ssid_043",63.4911416255101,"LC"
"Ssid_044",73.6398391386967,"LC"
"Ssid_045",106.735949243079,"LC"
"Ssid_046",92.5227264901363,"LC"
"Ssid_047",88.2378882554078,"LC"
"Ssid_048",58.7516845258835,"LC"
"Ssid_049",70.0870324427361,"LC"
"Ssid_050",74.80797734463,"LC"
"Ssid_051",76.3826218487466,"LC"
"Ssid_052",90.2037013538847,"LC"
"Ssid_053",90.9249593929405,"LC"
"Ssid_054",68.0767697774551,"LC"
"Ssid_055",72.8782878943211,"LC"
"Ssid_056",118.928869449005,"LC"
"Ssid_057",80.2930121163197,"LC"
"Ssid_058",75.3047488130943,"LC"
"Ssid_059",87.8242701931949,"LC"
"Ssid_060",62.2462693158497,"LH"
"Ssid_061",89.5828150179636,"LH"
"Ssid_062",52.8238673124196,"LH"
"Ssid_063",54.6254096664957,"LH"
"Ssid_064",54.2800368911056,"LH"
"Ssid_065",68.2972422401532,"LH"
"Ssid_066",86.4872040323274,"LH"
"Ssid_067",89.0280774309019,"LH"
"Ssid_068",35.6065272995904,"LH"
"Ssid_069",73.6236612409103,"LH"
"Ssid_070",65.7150474130782,"LH"
"Ssid_071",50.4442763602931,"LH"
"Ssid_072",53.3777435114402,"LH"
"Ssid_073",55.2406881984386,"LH"
"Ssid_074",53.5444934211803,"LH"
"Ssid_075",38.97455691686,"LH"
"Ssid_077",49.1634774457329,"LH"
"Ssid_078",49.3893506392598,"LH"
"Ssid_079",62.0484452322196,"LH"
