"","count","treat"
"Ssid_001",135.019705378464,"CC"
"Ssid_002",130.208752462847,"CC"
"Ssid_003",106.916010849175,"CC"
"Ssid_004",176.531341467777,"CC"
"Ssid_005",138.455874469232,"CC"
"Ssid_006",135.746227355452,"CC"
"Ssid_007",122.706084789248,"CC"
"Ssid_008",92.5076218208869,"CC"
"Ssid_009",104.825966135861,"CC"
"Ssid_010",148.184632608758,"CC"
"Ssid_011",120.561162595951,"CC"
"Ssid_012",132.368381415499,"CC"
"Ssid_013",134.038510400404,"CC"
"Ssid_014",179.736986092486,"CC"
"Ssid_015",139.27202839745,"CC"
"Ssid_016",125.150934747457,"CC"
"Ssid_017",212.335168124647,"CC"
"Ssid_018",136.682623339827,"CC"
"Ssid_019",117.341392122647,"CC"
"Ssid_020",128.806592636264,"CH"
"Ssid_021",118.746815201382,"CH"
"Ssid_022",110.428471287675,"CH"
"Ssid_023",137.956814008216,"CH"
"Ssid_024",137.21141980627,"CH"
"Ssid_025",110.592307452181,"CH"
"Ssid_026",97.7058119846618,"CH"
"Ssid_027",136.5363411804,"CH"
"Ssid_028",133.946900324202,"CH"
"Ssid_029",160.602997372875,"CH"
"Ssid_030",132.087779710484,"CH"
"Ssid_031",131.217925987306,"CH"
"Ssid_032",106.435382704198,"CH"
"Ssid_033",160.896817190296,"CH"
"Ssid_035",123.442269860522,"CH"
"Ssid_036",226.913833352041,"CH"
"Ssid_037",135.098019989258,"CH"
"Ssid_038",159.280137404291,"CH"
"Ssid_039",107.943632576232,"CH"
"Ssid_040",159.553659349656,"LC"
"Ssid_041",198.474751881083,"LC"
"Ssid_042",147.380683781812,"LC"
"Ssid_043",161.785010975207,"LC"
"Ssid_044",165.533483184751,"LC"
"Ssid_045",263.965154122835,"LC"
"Ssid_046",94.4806568409903,"LC"
"Ssid_047",150.707264693258,"LC"
"Ssid_048",151.730334826813,"LC"
"Ssid_049",180.161065579428,"LC"
"Ssid_050",141.685156954797,"LC"
"Ssid_051",181.279187345543,"LC"
"Ssid_052",120.611735711134,"LC"
"Ssid_053",173.744081079933,"LC"
"Ssid_054",129.396431242183,"LC"
"Ssid_055",123.374767820592,"LC"
"Ssid_056",163.619008863724,"LC"
"Ssid_057",150.569426457299,"LC"
"Ssid_058",169.007539431602,"LC"
"Ssid_059",186.638575938126,"LC"
"Ssid_060",129.763218007012,"LH"
"Ssid_061",194.529692984332,"LH"
"Ssid_062",190.45838785161,"LH"
"Ssid_063",128.691759736437,"LH"
"Ssid_064",110.432722468584,"LH"
"Ssid_065",182.319876916775,"LH"
"Ssid_066",78.9000977941808,"LH"
"Ssid_067",142.450193121963,"LH"
"Ssid_068",167.256004673054,"LH"
"Ssid_069",144.985306548305,"LH"
"Ssid_070",117.437326395864,"LH"
"Ssid_071",148.549104925155,"LH"
"Ssid_072",111.06255461483,"LH"
"Ssid_073",139.142303754924,"LH"
"Ssid_074",89.1497013340273,"LH"
"Ssid_075",117.800478405061,"LH"
"Ssid_077",145.705537539687,"LH"
"Ssid_078",142.279116853853,"LH"
"Ssid_079",121.887211430211,"LH"
