"","count","treat"
"Ssid_001",10.2243160514553,"CC"
"Ssid_002",17.176839602366,"CC"
"Ssid_003",0.5,"CC"
"Ssid_004",11.6345125627208,"CC"
"Ssid_005",4.19524663756872,"CC"
"Ssid_006",18.2108154870235,"CC"
"Ssid_007",7.85499584379736,"CC"
"Ssid_008",1.37626306496083,"CC"
"Ssid_009",6.63682153740356,"CC"
"Ssid_010",9.96696362876655,"CC"
"Ssid_011",28.7496853166943,"CC"
"Ssid_012",18.5995817629117,"CC"
"Ssid_013",20.5307765600606,"CC"
"Ssid_014",11.7023116307803,"CC"
"Ssid_015",10.8754787586878,"CC"
"Ssid_016",7.45477318333448,"CC"
"Ssid_017",9.71022470107162,"CC"
"Ssid_018",14.1182623339827,"CC"
"Ssid_019",11.4900319323281,"CC"
"Ssid_020",14.5609964532892,"CH"
"Ssid_021",20.2078025335637,"CH"
"Ssid_022",13.5867227723423,"CH"
"Ssid_023",16.8855804778006,"CH"
"Ssid_024",7.96743049361978,"CH"
"Ssid_025",17.4372780695663,"CH"
"Ssid_026",12.084112309053,"CH"
"Ssid_027",8.71696020552752,"CH"
"Ssid_028",25.1586663642547,"CH"
"Ssid_029",40.7774836158177,"CH"
"Ssid_030",15.8903835918694,"CH"
"Ssid_031",23.93548473876,"CH"
"Ssid_032",32.7412034317124,"CH"
"Ssid_033",21.6048443671442,"CH"
"Ssid_035",8.56178818757521,"CH"
"Ssid_036",19.7692624129397,"CH"
"Ssid_037",24.5353607123675,"CH"
"Ssid_038",23.3035303718928,"CH"
"Ssid_039",36.5879376591924,"CH"
"Ssid_040",20.0557777888921,"LC"
"Ssid_041",19.8670952927147,"LC"
"Ssid_042",19.9912755729418,"LC"
"Ssid_043",7.42210347533078,"LC"
"Ssid_044",2.37538049073581,"LC"
"Ssid_045",15.373032894031,"LC"
"Ssid_046",4.41586070170793,"LC"
"Ssid_047",15.9418683329518,"LC"
"Ssid_048",17.3033705363126,"LC"
"Ssid_049",23.27393789035,"LC"
"Ssid_050",35.7962892386993,"LC"
"Ssid_051",38.4413109243733,"LC"
"Ssid_052",20.2652223322119,"LC"
"Ssid_053",10.6411169412643,"LC"
"Ssid_054",6.75710831272732,"LC"
"Ssid_055",10.5992959852541,"LC"
"Ssid_056",2.73450697073594,"LC"
"Ssid_057",12.944781706215,"LC"
"Ssid_058",12.3112761283833,"LC"
"Ssid_059",20.0330604379515,"LC"
"Ssid_060",22.4285816261896,"LH"
"Ssid_061",33.4484384313016,"LH"
"Ssid_062",17.5621306453542,"LH"
"Ssid_063",31.8357634911291,"LH"
"Ssid_064",0.5,"LH"
"Ssid_065",43.6436996073702,"LH"
"Ssid_066",3.02903541271551,"LH"
"Ssid_067",18.0529808699202,"LH"
"Ssid_068",24.6357375184684,"LH"
"Ssid_069",41.0263664708659,"LH"
"Ssid_070",17.3659605378651,"LH"
"Ssid_071",20.7155404315472,"LH"
"Ssid_072",50.9742097154657,"LH"
"Ssid_073",11.2434995529646,"LH"
"Ssid_074",19.3925593006943,"LH"
"Ssid_075",10.8224420996454,"LH"
"Ssid_077",14.6281063552128,"LH"
"Ssid_078",24.9446753196299,"LH"
"Ssid_079",21.870987927854,"LH"
