"","count","treat"
"Ssid_001",202.549677958015,"CC"
"Ssid_002",213.592950474676,"CC"
"Ssid_003",170.575588767877,"CC"
"Ssid_004",221.599606602599,"CC"
"Ssid_005",230.83704040845,"CC"
"Ssid_006",180.828303140603,"CC"
"Ssid_007",253.398703244417,"CC"
"Ssid_008",201.16424187603,"CC"
"Ssid_009",175.635445413594,"CC"
"Ssid_010",175.323261677889,"CC"
"Ssid_011",280.642712723885,"CC"
"Ssid_012",283.198229439763,"CC"
"Ssid_013",285.382155520862,"CC"
"Ssid_014",204.942187261741,"CC"
"Ssid_015",184.664747966709,"CC"
"Ssid_016",236.962288233372,"CC"
"Ssid_017",382.724325094472,"CC"
"Ssid_018",228.768016264853,"CC"
"Ssid_019",182.703160983335,"CC"
"Ssid_020",228.99119236595,"CH"
"Ssid_021",466.261066543223,"CH"
"Ssid_022",261.362007262023,"CH"
"Ssid_023",263.124442658082,"CH"
"Ssid_024",214.183395663581,"CH"
"Ssid_025",354.771399621762,"CH"
"Ssid_026",289.599150669409,"CH"
"Ssid_027",243.813321641454,"CH"
"Ssid_028",210.823918989231,"CH"
"Ssid_029",262.303643502815,"CH"
"Ssid_030",244.437579931131,"CH"
"Ssid_031",278.601085566619,"CH"
"Ssid_032",269.17669526427,"CH"
"Ssid_033",310.037717384782,"CH"
"Ssid_035",238.322751533469,"CH"
"Ssid_036",482.231560323492,"CH"
"Ssid_037",423.522348537668,"CH"
"Ssid_038",334.107203588803,"CH"
"Ssid_039",382.704067026901,"CH"
"Ssid_040",190.842903811883,"LC"
"Ssid_041",281.322881744362,"LC"
"Ssid_042",227.434137027823,"LC"
"Ssid_043",252.464566502041,"LC"
"Ssid_044",242.42408330492,"LC"
"Ssid_045",266.089873107696,"LC"
"Ssid_046",213.914408243082,"LC"
"Ssid_047",237.743249842623,"LC"
"Ssid_048",200.460109382119,"LC"
"Ssid_049",251.01331679385,"LC"
"Ssid_050",251.289423538126,"LC"
"Ssid_051",458.02757291156,"LC"
"Ssid_052",234.641864550818,"LC"
"Ssid_053",196.561594197777,"LC"
"Ssid_054",171.944767768729,"LC"
"Ssid_055",375.857167451944,"LC"
"Ssid_056",313.330975903032,"LC"
"Ssid_057",269.1608756577,"LC"
"Ssid_058",235.150685750548,"LC"
"Ssid_059",233.747721700244,"LC"
"Ssid_060",252.101620763649,"LH"
"Ssid_061",539.878140245752,"LH"
"Ssid_062",201.83314161518,"LH"
"Ssid_063",283.946224306122,"LH"
"Ssid_064",243.301048905433,"LH"
"Ssid_065",391.87498929543,"LH"
"Ssid_066",281.222930811422,"LH"
"Ssid_067",339.34884809759,"LH"
"Ssid_068",219.91579562244,"LH"
"Ssid_069",204.893848287846,"LH"
"Ssid_070",213.0111027771,"LH"
"Ssid_071",276.977244137337,"LH"
"Ssid_072",300.94172449682,"LH"
"Ssid_073",200.533729771865,"LH"
"Ssid_074",219.944342646527,"LH"
"Ssid_075",339.263781633816,"LH"
"Ssid_077",374.109923615626,"LH"
"Ssid_078",272.650718558546,"LH"
"Ssid_079",286.01639871613,"LH"
