"","count","treat"
"Ssid_001",153.928097700738,"CC"
"Ssid_002",109.825948504399,"CC"
"Ssid_003",142.071300147563,"CC"
"Ssid_004",340.367740604954,"CC"
"Ssid_005",134.760627831664,"CC"
"Ssid_006",298.363715009031,"CC"
"Ssid_007",144.771072320641,"CC"
"Ssid_008",89.8788326260044,"CC"
"Ssid_009",164.777991924342,"CC"
"Ssid_010",119.152610813874,"CC"
"Ssid_011",611.399444973515,"CC"
"Ssid_012",198.733514546175,"CC"
"Ssid_013",221.95136308067,"CC"
"Ssid_014",211.943632030979,"CC"
"Ssid_015",187.258617656381,"CC"
"Ssid_016",66.3028539653955,"CC"
"Ssid_017",212.335168124647,"CC"
"Ssid_018",128.90075914898,"CC"
"Ssid_019",142.213569653705,"CC"
"Ssid_020",88.3812278330576,"CH"
"Ssid_021",198.891878837875,"CH"
"Ssid_022",90.3621630367505,"CH"
"Ssid_023",50.5670514599462,"CH"
"Ssid_024",80.3440645087038,"CH"
"Ssid_025",155.758382304358,"CH"
"Ssid_026",126.414264228837,"CH"
"Ssid_027",110.51596719623,"CH"
"Ssid_028",65.7729403759682,"CH"
"Ssid_029",155.568311920898,"CH"
"Ssid_030",255.980367625033,"CH"
"Ssid_031",162.986027522069,"CH"
"Ssid_032",141.747176938931,"CH"
"Ssid_033",184.815640806393,"CH"
"Ssid_035",150.650804993588,"CH"
"Ssid_036",123.34154788249,"CH"
"Ssid_037",224.83003331543,"CH"
"Ssid_038",117.051377456341,"CH"
"Ssid_039",171.917703881164,"CH"
"Ssid_040",106.101200060017,"LC"
"Ssid_041",442.715342516985,"LC"
"Ssid_042",184.274883973451,"LC"
"Ssid_043",143.787541939347,"LC"
"Ssid_044",369.949956674955,"LC"
"Ssid_045",210.847179501295,"LC"
"Ssid_046",238.388537628757,"LC"
"Ssid_047",222.301381509671,"LC"
"Ssid_048",125.405054319923,"LC"
"Ssid_049",175.100190492683,"LC"
"Ssid_050",229.925880051545,"LC"
"Ssid_051",187.974712802786,"LC"
"Ssid_052",342.590386519052,"LC"
"Ssid_053",240.50643427659,"LC"
"Ssid_054",163.18481613091,"LC"
"Ssid_055",252.982399631353,"LC"
"Ssid_056",98.8183067123815,"LC"
"Ssid_057",296.246577018286,"LC"
"Ssid_058",173.732049882955,"LC"
"Ssid_059",339.456048776217,"LC"
"Ssid_060",132.071489757138,"LH"
"Ssid_061",167.682817225493,"LH"
"Ssid_062",60.7861949469183,"LH"
"Ssid_063",134.389171280279,"LH"
"Ssid_064",163.421876464232,"LH"
"Ssid_065",105.277556189328,"LH"
"Ssid_066",139.596947699353,"LH"
"Ssid_067",175.266635617901,"LH"
"Ssid_068",105.819581898771,"LH"
"Ssid_069",166.129497750496,"LH"
"Ssid_070",156.79123431755,"LH"
"Ssid_071",115.847495403534,"LH"
"Ssid_072",113.466088410804,"LH"
"Ssid_073",69.5653542690581,"LH"
"Ssid_074",74.6169634104163,"LH"
"Ssid_075",92.4635750695679,"LH"
"Ssid_077",181.81069822523,"LH"
"Ssid_078",104.797281363754,"LH"
"Ssid_079",144.113038875179,"LH"
