"","count","treat"
"Ssid_001",351.115617633025,"CC"
"Ssid_002",245.093647501368,"CC"
"Ssid_003",235.185309640591,"CC"
"Ssid_004",382.254716436142,"CC"
"Ssid_005",317.059461951721,"CC"
"Ssid_006",431.999868229299,"CC"
"Ssid_007",367.118254367745,"CC"
"Ssid_008",261.626393358327,"CC"
"Ssid_009",271.936337231311,"CC"
"Ssid_010",277.566468868568,"CC"
"Ssid_011",425.422349971944,"CC"
"Ssid_012",323.706817194851,"CC"
"Ssid_013",440.06426340133,"CC"
"Ssid_014",354.773105323429,"CC"
"Ssid_015",300.740416579529,"CC"
"Ssid_016",334.329112800055,"CC"
"Ssid_017",490.176946606974,"CC"
"Ssid_018",298.804793982479,"CC"
"Ssid_019",303.015089505664,"CC"
"Ssid_020",220.203069582644,"CH"
"Ssid_021",352.612738599672,"CH"
"Ssid_022",227.336528053933,"CH"
"Ssid_023",262.214132631537,"CH"
"Ssid_024",203.269458788291,"CH"
"Ssid_025",243.267652330451,"CH"
"Ssid_026",204.481108050715,"CH"
"Ssid_027",163.013212953767,"CH"
"Ssid_028",203.571370058568,"CH"
"Ssid_029",352.927981638405,"CH"
"Ssid_030",315.23334445373,"CH"
"Ssid_031",262.977429074112,"CH"
"Ssid_032",276.853172271821,"CH"
"Ssid_033",402.899032600216,"CH"
"Ssid_035",259.484945525854,"CH"
"Ssid_036",323.26014541674,"CH"
"Ssid_037",260.081895693569,"CH"
"Ssid_038",275.831514860632,"CH"
"Ssid_039",345.795948966364,"CH"
"Ssid_040",389.008118739323,"LC"
"Ssid_041",334.044418930086,"LC"
"Ssid_042",359.00024714518,"LC"
"Ssid_043",400.597580874119,"LC"
"Ssid_044",377.451478637898,"LC"
"Ssid_045",376.575260320498,"LC"
"Ssid_046",371.527801486826,"LC"
"Ssid_047",293.193595220041,"LC"
"Ssid_048",341.608421887145,"LC"
"Ssid_049",369.943881332345,"LC"
"Ssid_050",500.221147642637,"LC"
"Ssid_051",522.750985664903,"LC"
"Ssid_052",365.396412286988,"LC"
"Ssid_053",333.466672904846,"LC"
"Ssid_054",242.024380871275,"LC"
"Ssid_055",369.124303461775,"LC"
"Ssid_056",346.848580464071,"LC"
"Ssid_057",343.097519912272,"LC"
"Ssid_058",376.885999291148,"LC"
"Ssid_059",345.201066552085,"LC"
"Ssid_060",226.710631512272,"LH"
"Ssid_061",292.154695743744,"LH"
"Ssid_062",224.582649142319,"LH"
"Ssid_063",319.555046455132,"LH"
"Ssid_064",297.081085796538,"LH"
"Ssid_065",451.967999462838,"LH"
"Ssid_066",260.990647509698,"LH"
"Ssid_067",292.795290138237,"LH"
"Ssid_068",296.711324090294,"LH"
"Ssid_069",342.331091102087,"LH"
"Ssid_070",200.642731715999,"LH"
"Ssid_071",280.544692448787,"LH"
"Ssid_072",257.678116169278,"LH"
"Ssid_073",238.903371032452,"LH"
"Ssid_074",192.332140591666,"LH"
"Ssid_075",274.513917554223,"LH"
"Ssid_077",229.689280873451,"LH"
"Ssid_078",285.687878729015,"LH"
"Ssid_079",233.871188172166,"LH"
