"","count","treat"
"Ssid_001",11.3047956127281,"CC"
"Ssid_002",19.0298217804067,"CC"
"Ssid_003",15.7022872641678,"CC"
"Ssid_004",15.8762316342335,"CC"
"Ssid_005",16.5127354294645,"CC"
"Ssid_006",13.3805930814716,"CC"
"Ssid_007",15.2099916875947,"CC"
"Ssid_008",12.7676829094516,"CC"
"Ssid_009",9.94126390369779,"CC"
"Ssid_010",13.7537490802732,"CC"
"Ssid_011",20.5101937659918,"CC"
"Ssid_012",9.11884845852937,"CC"
"Ssid_013",9.40256736002693,"CC"
"Ssid_014",22.9046232615607,"CC"
"Ssid_015",9.57854391385185,"CC"
"Ssid_016",14.409546366669,"CC"
"Ssid_017",11.2452621512502,"CC"
"Ssid_018",12.1727962862709,"CC"
"Ssid_019",11.4900319323281,"CC"
"Ssid_020",18.0762455666115,"CH"
"Ssid_021",23.4924362891577,"CH"
"Ssid_022",12.7142745875195,"CH"
"Ssid_023",13.6994953848949,"CH"
"Ssid_024",13.1371900661258,"CH"
"Ssid_025",8.96863903478317,"CH"
"Ssid_026",12.5877693659683,"CH"
"Ssid_027",12.3689425190953,"CH"
"Ssid_028",12.104078289061,"CH"
"Ssid_029",10.5693709039544,"CH"
"Ssid_030",17.4294219510564,"CH"
"Ssid_031",17.1652335920071,"CH"
"Ssid_032",17.3882494166113,"CH"
"Ssid_033",23.0118339916205,"CH"
"Ssid_035",28.7162586565132,"CH"
"Ssid_036",19.7692624129397,"CH"
"Ssid_037",19.728288569894,"CH"
"Ssid_038",12.3240527854259,"CH"
"Ssid_039",11.1623452174887,"CH"
"Ssid_040",10.9297481540758,"LC"
"Ssid_041",9.10759790787318,"LC"
"Ssid_042",8.85340381697507,"LC"
"Ssid_043",10.1909448654631,"LC"
"Ssid_044",11.7522829444149,"LC"
"Ssid_045",2.62471898486157,"LC"
"Ssid_046",17.1424079822587,"LC"
"Ssid_047",8.92283727251915,"LC"
"Ssid_048",9.4617976193667,"LC"
"Ssid_049",16.9478440319194,"LC"
"Ssid_050",7.00194801765513,"LC"
"Ssid_051",7.19552545724234,"LC"
"Ssid_052",3.5408034357249,"LC"
"Ssid_053",11.486210019703,"LC"
"Ssid_054",5.50568665018186,"LC"
"Ssid_055",8.91607998771175,"LC"
"Ssid_056",34.0176045610391,"LC"
"Ssid_057",17.3370576025262,"LC"
"Ssid_058",11.5238577198244,"LC"
"Ssid_059",11.9900355517362,"LC"
"Ssid_060",11.4642908130948,"LH"
"Ssid_061",27.3468757588383,"LH"
"Ssid_062",18.6996060217112,"LH"
"Ssid_063",13.3191759736437,"LH"
"Ssid_064",17.1085408046061,"LH"
"Ssid_065",8.20423207274468,"LH"
"Ssid_066",8.08710623814653,"LH"
"Ssid_067",16.5266347073185,"LH"
"Ssid_068",15.8591056935708,"LH"
"Ssid_069",14.5961274681273,"LH"
"Ssid_070",10.619576322719,"LH"
"Ssid_071",14.1752185272231,"LH"
"Ssid_072",19.7282703677964,"LH"
"Ssid_073",16.359451721043,"LH"
"Ssid_074",25.2056544701388,"LH"
"Ssid_075",12.6992497541264,"LH"
"Ssid_077",24.8317387228664,"LH"
"Ssid_078",10.277870127852,"LH"
"Ssid_079",9.90323468825577,"LH"
