"","count","treat"
"Ssid_001",3.74143868381842,"CC"
"Ssid_002",1.42649108902033,"CC"
"Ssid_003",12.8518584021363,"CC"
"Ssid_004",12.694942330599,"CC"
"Ssid_005",2.96349775837915,"CC"
"Ssid_006",6.94029654073581,"CC"
"Ssid_007",4.46038237742935,"CC"
"Ssid_008",4.88131532480414,"CC"
"Ssid_009",7.58094792777334,"CC"
"Ssid_010",4.91791636009106,"CC"
"Ssid_011",6.38535110764465,"CC"
"Ssid_012",13.4282726877941,"CC"
"Ssid_013",1.61282092000337,"CC"
"Ssid_014",1.90028895384754,"CC"
"Ssid_015",3.09386968967196,"CC"
"Ssid_016",3.70989531538515,"CC"
"Ssid_017",5.10511235053581,"CC"
"Ssid_018",1.14848868257061,"CC"
"Ssid_019",5.70580459952386,"CC"
"Ssid_020",5.77287366998346,"CH"
"Ssid_021",1.15692675111879,"CH"
"Ssid_022",1.37244818482282,"CH"
"Ssid_023",2.77577506636119,"CH"
"Ssid_024",3.37208865139222,"CH"
"Ssid_025",0.5,"CH"
"Ssid_026",1.50731411383069,"CH"
"Ssid_027",3.23898673517584,"CH"
"Ssid_028",1.95050978613263,"CH"
"Ssid_029",0.5,"CH"
"Ssid_030",2.03903835918694,"CH"
"Ssid_031",2.06236564925067,"CH"
"Ssid_032",0.5,"CH"
"Ssid_033",1.90698962447628,"CH"
"Ssid_035",1.5077235234469,"CH"
"Ssid_036",2.90865780161746,"CH"
"Ssid_037",2.1023573808245,"CH"
"Ssid_038",1.34457519895899,"CH"
"Ssid_039",1.32018040134528,"CH"
"Ssid_040",0.5,"LC"
"Ssid_041",5.87974869242074,"LC"
"Ssid_042",9.54952080172299,"LC"
"Ssid_043",6.72989312779771,"LC"
"Ssid_044",8.00152196294325,"LC"
"Ssid_045",2.62471898486157,"LC"
"Ssid_046",1.47896517542698,"LC"
"Ssid_047",4.71141863625958,"LC"
"Ssid_048",4.42078645847293,"LC"
"Ssid_049",4.29565631505833,"LC"
"Ssid_050",7.930797734463,"LC"
"Ssid_051",9.42736727632313,"LC"
"Ssid_052",2.02040171786245,"LC"
"Ssid_053",2.19018615687739,"LC"
"Ssid_054",6.75710831272732,"LC"
"Ssid_055",0.5,"LC"
"Ssid_056",0.5,"LC"
"Ssid_057",3.42818393087412,"LC"
"Ssid_058",5.22451045135332,"LC"
"Ssid_059",8.54302488621532,"LC"
"Ssid_060",0.5,"LH"
"Ssid_061",1.72031253449265,"LH"
"Ssid_062",1.63747537635695,"LH"
"Ssid_063",0.5,"LH"
"Ssid_064",0.5,"LH"
"Ssid_065",0.5,"LH"
"Ssid_066",0.5,"LH"
"Ssid_067",2.02634616260176,"LH"
"Ssid_068",2.6941579562244,"LH"
"Ssid_069",0.5,"LH"
"Ssid_070",1.624397369191,"LH"
"Ssid_071",1.68914943714984,"LH"
"Ssid_072",0.5,"LH"
"Ssid_073",0.5,"LH"
"Ssid_074",1.9532737923611,"LH"
"Ssid_075",1.43840382724049,"LH"
"Ssid_077",2.06978959502364,"LH"
"Ssid_078",3.75929004261732,"LH"
"Ssid_079",1.35483951711416,"LH"
