"","count","treat"
"Ssid_001",48.5813404766399,"CC"
"Ssid_002",55.1629742521996,"CC"
"Ssid_003",31.8547174823461,"CC"
"Ssid_004",31.252463268467,"CC"
"Ssid_005",21.4397309462228,"CC"
"Ssid_006",47.1921499203346,"CC"
"Ssid_007",23.6965253535148,"CC"
"Ssid_008",48.6944685728455,"CC"
"Ssid_009",34.9606132484969,"CC"
"Ssid_010",32.6876763378063,"CC"
"Ssid_011",38.1662470889258,"CC"
"Ssid_012",35.8372786799704,"CC"
"Ssid_013",33.884627600101,"CC"
"Ssid_014",29.9060680307984,"CC"
"Ssid_015",27.0871643191376,"CC"
"Ssid_016",82.3523305423212,"CC"
"Ssid_017",37.3408988042865,"CC"
"Ssid_018",25.142569937683,"CC"
"Ssid_019",49.6659323288364,"CC"
"Ssid_020",67.2897331531238,"CH"
"Ssid_021",59.6234076006912,"CH"
"Ssid_022",63.3162693072431,"CH"
"Ssid_023",90.165537614631,"CH"
"Ssid_024",39.5604056589342,"CH"
"Ssid_025",62.6033529217432,"CH"
"Ssid_026",38.7779363255663,"CH"
"Ssid_027",76.7351307957276,"CH"
"Ssid_028",41.1142740117136,"CH"
"Ssid_029",22.6526159886997,"CH"
"Ssid_030",28.9722096449585,"CH"
"Ssid_031",46.3293923780196,"CH"
"Ssid_032",88.0118378860766,"CH"
"Ssid_033",61.0005538524801,"CH"
"Ssid_035",56.9325173130265,"CH"
"Ssid_036",41.4471826274968,"CH"
"Ssid_037",19.728288569894,"CH"
"Ssid_038",35.9721583562777,"CH"
"Ssid_039",67.7547929103131,"CH"
"Ssid_040",47.4338666933411,"LC"
"Ssid_041",37.082291108461,"LC"
"Ssid_042",39.4825511458836,"LC"
"Ssid_043",51.0313553699147,"LC"
"Ssid_044",41.7583707961879,"LC"
"Ssid_045",30.246065788062,"LC"
"Ssid_046",32.8058507890904,"LC"
"Ssid_047",42.6141863625958,"LC"
"Ssid_048",34.1067410726251,"LC"
"Ssid_049",24.5391566620361,"LC"
"Ssid_050",33.9385898050835,"LC"
"Ssid_051",33.9776272862117,"LC"
"Ssid_052",30.908034357249,"LC"
"Ssid_053",28.388071588477,"LC"
"Ssid_054",15.5170599505456,"LC"
"Ssid_055",45.9468319336435,"LC"
"Ssid_056",27.3140836488313,"LC"
"Ssid_057",21.7293334988374,"LC"
"Ssid_058",15.4609497626189,"LC"
"Ssid_059",26.9270817689932,"LC"
"Ssid_060",40.3176876896601,"LH"
"Ssid_061",63.9562517936179,"LH"
"Ssid_062",47.1364904306349,"LH"
"Ssid_063",98.7803491312685,"LH"
"Ssid_064",35.2988474001272,"LH"
"Ssid_065",63.6747029965064,"LH"
"Ssid_066",53.6097436670257,"LH"
"Ssid_067",71.4750965609817,"LH"
"Ssid_068",42.1890011682636,"LH"
"Ssid_069",26.9302390027387,"LH"
"Ssid_070",37.6051131833031,"LH"
"Ssid_071",43.903954455969,"LH"
"Ssid_072",84.6236828591095,"LH"
"Ssid_073",76.21609208756,"LH"
"Ssid_074",39.0117554975692,"LH"
"Ssid_075",102.786017169213,"LH"
"Ssid_077",33.4655814954964,"LH"
"Ssid_078",28.2039653622472,"LH"
"Ssid_079",56.0645686124205,"LH"
